codeCIS;codeCIP7
68999650;3020458
68999650;3020459
68999853;5595498
69000305;3716271
69000579;2686237
69000579;2686243
69000579;2686266
69000579;3020583
69000764;3393543
69000764;3393566
69002078;3499945
69002523;3013524
69002701;2794903
69005124;3718614
69005619;3838028
69005619;3838057
69006105;5560554
69006393;3013819
69006984;3673805
69006984;3787495
69008387;3014908
69008387;3014912
69009069;5501583
69009425;3371524
69009763;3021031
69010267;3022965
69010986;5633158
69011006;2745916
69011611;3538763
69011860;4900216
69012567;3395654
69013007;2732345
69013007;2732368
69014721;2185630
69015780;3457289
69015780;3715320
69015780;3715343
69016117;3634691
69016117;3634716
69016462;3396033
69016925;3792237
69018164;3465679
69018634;3688853
69018901;2176140
69019024;3602596
69019024;3602604
69020635;3017634
69020770;2678634
69021160;3680343
69021630;5508266
69021776;3319357
69021776;3327517
69022401;2756423
69022401;2756452
69022853;2766172
69023631;3001358
69023916;2199738
69023916;2222704
69024053;2771925
69024053;2791112
69024085;5506809
69024085;5506811
69024555;5504083
69025080;3555684
69025080;3720278
69025707;3722863
69025707;3722886
69026054;3395393
69026129;5611228
69026168;3205501
69026168;3224912
69027277;3358601
69028781;3022213
69029253;3342480
69030106;3525335
69031610;5625957
69032413;4946576
69032413;4946582
69032573;3010010
69033038;4989545
69033757;2771345
69033903;3594827
69034542;4914085
69035345;3461227
69035740;3964862
69035740;3964922
69036269;3485819
69036504;3006015
69036504;3006016
69037684;5506787
69038462;3975297
69038793;3016366
69040082;4982342
69040082;4982359
69040082;4982365
69040495;3587508
69040591;5772894
69042418;5622522
69042891;2240079
69043160;3769221
69043954;2756334
69044807;3944196
69046402;3925299
69046402;3925394
69046879;3002958
69046879;3002959
69047251;3002728
69047251;4971835
69047251;4971841
69047251;4971858
69047792;3003238
69048652;2740422
69048652;2740451
69048990;3018022
69050347;3730644
69050347;3808369
69052120;3430149
69054687;3001024
69054687;3001026
69054954;3106420
69055928;3381497
69056122;4900152
69056122;4900153
69056275;3011962
69057530;3295361
69057548;3234543
69058237;2219872
69058237;2219889
69058582;3001082
69058582;3001085
69060099;3326452
69061105;4153692
69061176;3259520
69061411;3008418
69062342;4175245
69062997;3009608
69062997;3010342
69063120;3866094
69063120;3866102
69063120;3866119
69064891;5507478
69065160;3016104
69065160;3018460
69066650;3734990
69066650;3774363
69067841;5725564
69067841;5725570
69067841;5725587
69067841;5787482
69067955;2790176
69068516;3008541
69068516;3008543
69068587;3006575
69068587;3011815
69068936;3003537
69068936;3003540
69068936;3003543
69068936;3017814
69068936;3017815
69069251;3140486
69070613;3755851
69070613;3755874
69071035;3248781
69071238;3758453
69071238;3758499
69074298;3676347
69074298;3676353
69074348;4900324
69074768;3356594
69074768;3432510
69075090;3052658
69075101;3002268
69075222;5849639
69077294;5793873
69077892;3974464
69077892;3974493
69077892;3974530
69077942;3299293
69078599;3407883
69078599;3407914
69079480;5784578
69081339;3013054
69081937;3748377
69082149;5504087
69082569;3008179
69082804;3771985
69083347;2754737
69083564;3009636
69083564;3011465
69083660;4199978
69084246;2184375
69084488;3024128
69084488;5612819
69085184;2688532
69085330;2180265
69085330;2180271
69085330;2180288
69085818;3273655
69086254;3010519
69086891;5502215
69087107;2769710
69087947;2764262
69088419;3319133
69088885;3018034
69088885;3059258
69091027;5619000
69091123;3283033
69092403;3523690
69093163;4972177
69093163;4972183
69093245;3638424
69094443;3988319
69094525;3004187
69094525;3007521
69094525;3940407
69094525;3947390
69095463;3845376
69096857;3018706
69097418;3023031
69098705;3670391
69098993;5500639
69099757;3585900
69100387;3881892
69101592;3916053
69101592;3924147
69104026;3483051
69104909;3722685
69104909;3722716
69105377;3023351
69107620;2782484
69107862;3508035
69108170;3607843
69110520;2219056
69110520;4939470
69111017;2795966
69111782;3163116
69111782;3165486
69112699;4179987
69112699;4180016
69115058;2213987
69115058;2214024
69116135;5500148
69116587;3008455
69116854;3987225
69117454;3014980
69117454;3014981
69118136;2774875
69118175;3385704
69118428;5604323
69119195;3430988
69122316;5802537
69122316;5802566
69122540;3746438
69122540;3746444
69122832;3708403
69123578;5505351
69123578;5505352
69123578;5505353
69123578;5505355
69123770;3527558
69123770;3527593
69123770;3527618
69123770;3527630
69125020;3587738
69126300;3009557
69128244;5634146
69128244;5634152
69129129;3563548
69129129;3720605
69129638;3396955
69129638;3738829
69131607;3016413
69132627;3686038
69132627;3686044
69133241;5506232
69133501;5774166
69133501;5774232
69133565;3008722
69135192;3021069
69135922;3015486
69137599;3022788
69138295;3785007
69138306;3988934
69139187;2748004
69139269;3823446
69139714;3004210
69140061;3384024
69140809;5560643
69140809;5560689
69140809;5714081
69141149;3465478
69141416;3749425
69141416;4950649
69143068;3850064
69144152;5505274
69147038;3006011
69147038;3006012
69147369;2744118
69148058;4180507
69148058;4180565
69148236;3673716
69148542;3656391
69148567;5507219
69149605;3458685
69149676;3754604
69149683;3714361
69149683;3714384
69149943;3365788
69150358;5714224
69150785;3850495
69151830;4980283
69151830;4980308
69152302;3698449
69153272;4900099
69153272;4900100
69153913;3983954
69155138;3302405
69155138;3713781
69155907;3378526
69155907;3378532
69156724;3017078
69156724;3017079
69158091;3655138
69158248;3013163
69158682;3585248
69158682;3585254
69158682;3629767
69159193;3818037
69159439;5508270
69159834;3392791
69160822;2802672
69161632;5685155
69161632;5685161
69161632;5685178
69161632;5689785
69161760;3944813
69161828;3015118
69161828;3015119
69163238;3391946
69163754;4902366
69163754;4902372
69164379;3581368
69164614;3657516
69165716;3611678
69166063;3436637
69166273;3015683
69166540;3013734
69167489;3011347
69169038;4160982
69169038;4161007
69169038;4161042
69169038;4161065
69169038;4161183
69170325;3783043
69170325;3783066
69170325;3783072
69170446;3588778
69170503;3020049
69170784;3006113
69170784;3647699
69170898;3874981
69170898;3874998
69171021;3267028
69171021;3267034
69171174;4930457
69172109;3984451
69172162;3574753
69172447;3482152
69174003;3488367
69174658;5598976
69174658;5598982
69174658;5598999
69174754;3821513
69174918;3024340
69175190;3468809
69175660;3797602
69176399;3006907
69176431;3015092
69176431;3059608
69176659;3022736
69177024;2800578
69177024;2800584
69178507;3019259
69179413;3005969
69179872;3426426
69179872;3598386
69180611;3781469
69181040;3003990
69181268;3018256
69181930;3565286
69181930;3739289
69183696;3867254
69183696;3867277
69184289;3268068
69184289;3483080
69185366;3004058
69185423;3422322
69186151;3423853
69187164;3766748
69188939;3742699
69190025;3007146
69190178;3021006
69190178;3021009
69190947;3511706
69192161;4900299
69193861;3840781
69194835;3989201
69194835;3989230
69196284;3015616
69196619;2196817
69196619;2196852
69196658;3779946
69196658;3779952
69197468;3657479
69197614;3385242
69197614;3714616
69198506;5742864
69198513;2226671
69198794;3605212
69198890;3295510
69198890;3719648
69200035;3648173
69200149;5507506
69200149;5507507
69200149;5507508
69200149;5507509
69200149;5507510
69200149;5507511
69200149;5507512
69200149;5507513
69200149;5507514
69200149;5507515
69200149;5507516
69200149;5507517
69200149;5507518
69200149;5507520
69200149;5507521
69200149;5507522
69200149;5507523
69200149;5507524
69200149;5507526
69200149;5507527
69200149;5507528
69200149;5507529
69200149;5507530
69200149;5507532
69200149;5507533
69200149;5507534
69200149;5507535
69200149;5507536
69200149;5507537
69200149;5507538
69200149;5507539
69200149;5507540
69200149;5507541
69200149;5507542
69200149;5507543
69200149;5507544
69200149;5507545
69200761;3047930
69201646;5821606
69201849;3687641
69202036;3674621
69202221;2696709
69203202;3933904
69203693;3253931
69203907;3463930
69204699;2798261
69204941;3671775
69204941;3671781
69204941;3671798
69205370;3015751
69205370;3023686
69205527;3023382
69206159;3012318
69206885;3015149
69206903;3642934
69207994;3593147
69208046;5576271
69208135;3959499
69208950;3008726
69209162;3844879
69210848;3026939
69211156;5621391
69211156;5634123
69211366;3574380
69211811;3013738
69213011;3990167
69213011;5764423
69214070;5756211
69214070;5756228
69214519;3017620
69214818;3441644
69218161;3653317
69218485;4196738
69218485;4196773
69219167;3896020
69220333;3010517
69221111;3000764
69223308;3754739
69224470;3273075
69225138;3527966
69225686;3498118
69225978;3821022
69226336;3015992
69226336;3016628
69226514;3608009
69226514;3608015
69226514;4950007
69226514;4950477
69226514;4951169
69226514;4951258
69227858;5750792
69227858;5750817
69227858;5750846
69228426;3277972
69230270;3757525
69232606;3117783
69232606;3588867
69232741;3988532
69233035;4900078
69233067;2201872
69233067;2201903
69233327;5566373
69233327;5571612
69233747;3392785
69233747;5593772
69233925;4946352
69234258;3437944
69235342;3004352
69235506;3011186
69235513;2167744
69235748;3499129
69235837;3246026
69236138;3005739
69236394;5623237
69236394;5623622
69239369;3353236
69239369;3354974
69239390;3100334
69240179;3010061
69240211;3533406
69240866;2213792
69241562;2225393
69241765;3016706
69242130;3365759
69242155;3011500
69242155;3011502
69243008;4900038
69243168;5503124
69243168;5503127
69243410;2749707
69243410;2749736
69243759;2762607
69244131;3009614
69244163;3000973
69244971;3317134
69244971;3317140
69244971;3317157
69244971;3589542
69245055;3000877
69245055;3070248
69245429;3014018
69247501;3012973
69247501;3012974
69248005;5734735
69248521;3570258
69248642;3649907
69248642;3649936
69248642;3649988
69249210;2683871
69249210;2683894
69250216;3815180
69250369;4939903
69250554;2666051
69251791;3410968
69252719;3694612
69252929;3015874
69252929;3015876
69253041;3224711
69255195;3216290
69256226;3022353
69256226;3023101
69256710;2688437
69256767;3656273
69256767;3656296
69257869;2758623
69257869;2758675
69258056;5560399
69258056;5561401
69258056;5609177
69258437;3003116
69258501;3466710
69259329;4927952
69259329;4928012
69260153;2794636
69261401;3021091
69261547;3627739
69261892;3578892
69264461;5722258
69265638;2685700
69265691;3304634
69265912;5670320
69266996;3594879
69267482;3826338
69269647;3531293
69269825;2206697
69270457;2793625
69270457;3698366
69270884;5502643
69272860;2781289
69273510;3037015
69274765;4974897
69274765;4974911
69275098;3024279
69276143;3010084
69276232;3236393
69276232;3236401
69276403;4929106
69276588;3405275
69277601;3002811
69278094;4900326
69278297;5839807
69278411;3018898
69278991;4166246
69279221;3007874
69279221;3007875
69279221;3007877
69279246;2192771
69279253;5714951
69279730;3644011
69279730;3690844
69279730;5656900
69281119;3004346
69281126;2735734
69281126;2735740
69281126;2735757
69281980;3269116
69283419;3475287
69283419;3475318
69284407;3771962
69284439;5507426
69284777;2213912
69285434;3007504
69287499;3692033
69287684;4941366
69287684;4941372
69287684;4950055
69288373;3013757
69288409;3023908
69289055;3021067
69289055;3021068
69289176;2800532
69289176;2800549
69289895;3014073
69290545;3388051
69290698;3413168
69290844;3677772
69290844;3677795
69290844;3677803
69290844;3677832
69290844;3677849
69290844;3677861
69290844;3677878
69290844;3677890
69290844;5661143
69291896;3366581
69291960;3006021
69291960;3006022
69291960;3006024
69291960;3628294
69292959;2758787
69293057;3658036
69294611;3794609
69295649;3793716
69297657;4929566
69297657;4929572
69298093;3861398
69298093;3861406
69298346;3389978
69301034;3359049
69301899;3844046
69302392;3014009
69302990;5506079
69303640;3066933
69303640;3924012
69304094;3020019
69304169;3494451
69304938;3215356
69304938;5566539
69304991;3018636
69304991;3021939
69307215;3735311
69307215;3735340
69307489;3020097
69307585;2239745
69307610;3008795
69309020;3018884
69309166;3688379
69309166;3688385
69309547;3299985
69309579;2698387
69309586;4160083
69309586;4160143
69309629;4153396
69310040;3018148
69310332;2688940
69311014;3774765
69311110;3014875
69313759;3020615
69313759;3336338
69314170;3668750
69316285;3915728
69316285;3915757
69316449;3578403
69316926;2229586
69317889;3636885
69318101;3920209
69318400;3013908
69318400;3013911
69318749;5768450
69319623;4189810
69319623;4189827
69319897;2177702
69320173;3016978
69320173;5506192
69320216;2697235
69320216;2697287
69320390;3366664
69320675;2688325
69321040;5738638
69321040;5738644
69323162;3841444
69323365;3015532
69323454;3746119
69323454;3746148
69323760;3049538
69323760;3049544
69323970;3312941
69325035;2743610
69325035;2743627
69325747;3643394
69325964;3508182
69326767;3820382
69327214;3683206
69327214;3731069
69328736;3604247
69328736;3604253
69328782;5616579
69329044;4173890
69329044;4173909
69329044;4173944
69329400;2678717
69329539;2699814
69329539;2699866
69329603;3645571
69329731;3270591
69331903;4900357
69333402;5828548
69335086;3234520
69335481;4975833
69335481;4975856
69335481;4975879
69337265;2663271
69337265;3962142
69337475;3022739
69337475;3022740
69337532;3592432
69337532;3592449
69337589;3275826
69339049;5508175
69339049;5755766
69339049;5755772
69339049;5755789
69339782;3609776
69339782;3609813
69339992;3015720
69340279;4194544
69340279;4194550
69340279;4194567
69340279;4194573
69340304;3345975
69340343;5502780
69341484;3005557
69341566;3470284
69341566;3575238
69342796;3005733
69343268;3020558
69344548;3400800
69345098;3535606
69346054;2683003
69346531;3130861
69346606;4900769
69346798;2741344
69346798;2741404
69347028;2736716
69347028;3018976
69347028;3884258
69347302;3019070
69347505;5767835
69347505;5767841
69348361;3653518
69349666;2687981
69349673;4166051
69349794;5501584
69351293;3013116
69351293;3013117
69351293;3013118
69352192;3732117
69352541;2798373
69352630;3692429
69354407;3466532
69354916;3009001
69354916;5503197
69355295;3610503
69355352;4900313
69355498;2770908
69356073;2161753
69356073;2161807
69356080;3928300
69356486;3014216
69356486;3014217
69357111;3979964
69357912;5507606
69358697;3592277
69360552;3967820
69361469;3195091
69361469;3236499
69364180;3820749
69364999;3558808
69365019;3002384
69367995;3603762
69367995;3843667
69368816;3011534
69368969;3517910
69369042;3672668
69369640;2190654
69369640;2190660
69371748;2664508
69371748;2664514
69372088;3819321
69372750;3935435
69372750;3959588
69373521;2793973
69373941;3309264
69374160;3305208
69374160;3305214
69375846;5585376
69376250;3013400
69376930;3230373
69376930;3739361
69377174;2218370
69377174;4939777
69377288;3928257
69378155;3168438
69379595;2800153
69380042;2788831
69380042;2788848
69380170;3012928
69381048;3459348
69381219;2209000
69381219;2209046
69381411;4946174
69381692;3531413
69381692;3531436
69381938;3005374
69381938;3005377
69382100;3498584
69382374;4186438
69384667;3965229
69384667;3965235
69385242;3890891
69385242;3890951
69386390;3715745
69386390;5678988
69386458;3920089
69386789;2781757
69387574;5630591
69387574;5636240
69388669;3383361
69388740;3575362
69389536;3886464
69390232;4960091
69391170;2737006
69391195;3961125
69392443;3616931
69392468;3583344
69393253;3929535
69393253;3929570
69393627;3296840
69394106;2192452
69394106;2192469
69394597;3442744
69394597;3479670
69396317;4902662
69399555;3008997
69399740;5722123
69399740;5722146
69400922;5723536
69401038;3022022
